article_id,source,title,summary,content,url,published_at,collected_at,time_parse_error,language,tickers,companies,sector,topic,sentiment_score,p_positive,p_neutral,p_negative,optimism,fear,uncertainty,attention,attention_weight,disagreement,disagreement_input,risk_intensity,risk_category,evidence_sentence,model_confidence,relevance_weight,time_weight,agg_weight,is_duplicate,dedup_factor,processing_error
rss-54fda6fc473cdfdf,Yahoo Finance RSS,Airbus to Deliver 18 A330-900 Aircraft to Scandinavian Airlines,"EADSY wins an order for 18 A330-900 jets from SAS, reinforcing demand for fuel-efficient aircraft and long-term commercial aviation growth.","EADSY wins an order for 18 A330-900 jets from SAS, reinforcing demand for fuel-efficient aircraft and long-term commercial aviation growth.",https://finance.yahoo.com/markets/stocks/articles/airbus-deliver-18-a330-900-123700602.html?.tsrc=rss,2026-07-03T12:37:00+00:00,2026-07-06T19:27:21+00:00,,en,BA,Boeing,Industrials,general market sentiment,0.934,0.949,0.036,0.015,94.9,1.5,10.6,0.0,0.0,0.0,0.934,80.0,macro risk,"EADSY wins an order for 18 A330-900 jets from SAS, reinforcing demand for fuel-efficient aircraft and long-term commercial aviation growth.",0.949,1.000,0.334543,0.334543,False,1.0,
rss-f7b5fbd112508f3e,Yahoo Finance RSS,"AerCap Leased, Purchased and Sold 202 Assets in the Second Quarter 2026","AerCap Holdings N.V. (""AerCap"") (NYSE: AER) has announced its major business transactions during the second quarter 2026:","AerCap Holdings N.V. (""AerCap"") (NYSE: AER) has announced its major business transactions during the second quarter 2026:",https://finance.yahoo.com/markets/stocks/articles/aercap-leased-purchased-sold-202-110000790.html?.tsrc=rss,2026-07-03T11:00:00+00:00,2026-07-06T19:27:21+00:00,,en,BA,Boeing,Industrials,general market sentiment,0.030,0.045,0.940,0.015,4.5,1.5,65.9,0.0,0.0,0.0,0.030,80.0,macro risk,"(""AerCap"") (NYSE: AER) has announced its major business transactions during the second quarter 2026: AerCap Holdings N.V.",0.940,1.000,0.327115,0.327115,False,1.0,
rss-80a7cfac386dad39,Yahoo Finance RSS,Is BAE Systems (LSE:BA.) Still A Bargain After Its 324% Run?,"After a very large 323.8% return over the last 5 years, BAE Systems now trades at a point where both the Discounted Cash Flow (DCF) intrinsic value estimate and earnings multiples indicate the stock may still be pricing in some upside rather than a clear premium. That 323.8% five year return is the key backdrop, as it leaves current holders weighing how much of BAE Systems' story is already reflected in the share price. The recent collaboration with Vantor on next generation imaging...","After a very large 323.8% return over the last 5 years, BAE Systems now trades at a point where both the Discounted Cash Flow (DCF) intrinsic value estimate and earnings multiples indicate the stock may still be pricing in some upside rather than a clear premium. That 323.8% five year return is the key backdrop, as it leaves current holders weighing how much of BAE Systems' story is already reflected in the share price. The recent collaboration with Vantor on next generation imaging...",https://finance.yahoo.com/markets/stocks/articles/bae-systems-lse-ba-still-070934228.html?.tsrc=rss,2026-07-03T07:09:34+00:00,2026-07-06T19:27:21+00:00,,en,BA,Boeing,Industrials,cash flow,0.412,0.522,0.368,0.110,52.2,11.0,56.7,0.0,0.0,0.0,0.412,40.0,valuation risk,"After a very large 323.8% return over the last 5 years, BAE Systems now trades at a point where both the Discounted Cash Flow (DCF) intrinsic value estimate and earnings multiples indicate the stock may still be pricing in some upside rather than a clear premium.",0.522,1.000,0.310124,0.310124,False,1.0,
rss-9a8ee76c86617c92,Yahoo Finance RSS,Why Boeing (BA) Stock Is Trading Up Today,"Shares of aerospace and defense company Boeing (NYSE:BA) jumped 2.7% in the morning session after investors weighed mixed news, as a positive sale-and-lease-back transaction for two of its 787-9 aircraft was tempered by a new FAA safety directive for the 737 MAX. CDB Aviation, a leasing company, completed the deal with Lufthansa for the two long-haul jets.","Shares of aerospace and defense company Boeing (NYSE:BA) jumped 2.7% in the morning session after investors weighed mixed news, as a positive sale-and-lease-back transaction for two of its 787-9 aircraft was tempered by a new FAA safety directive for the 737 MAX. CDB Aviation, a leasing company, completed the deal with Lufthansa for the two long-haul jets.",https://finance.yahoo.com/markets/stocks/articles/why-boeing-ba-stock-trading-220424637.html?.tsrc=rss,2026-07-02T22:04:24+00:00,2026-07-06T19:27:21+00:00,,en,BA,Boeing,Industrials,housing market,0.865,0.891,0.082,0.026,89.1,2.6,19.7,0.0,0.0,0.0,0.865,80.0,macro risk,"Shares of aerospace and defense company Boeing (NYSE:BA) jumped 2.7% in the morning session after investors weighed mixed news, as a positive sale-and-lease-back transaction for two of its 787-9 aircraft was tempered by a new FAA safety directive for the 737 MAX.",0.891,1.000,0.273356,0.273356,False,1.0,
rss-c3a30524f2142fc8,Yahoo Finance RSS,Get Paid 8.1% A Year To Hold RTX Stock You Already Own,"Here is a way to get paid a meaningful income right now on your RTX shares, an income you keep no matter what, in exchange for agreeing to sell at a price above today's.","Here is a way to get paid a meaningful income right now on your RTX shares, an income you keep no matter what, in exchange for agreeing to sell at a price above today's.",https://www.trefis.com/articles/605516/get-paid-8-1-a-year-to-hold-rtx-stock-you-already-own/2026-07-02?.tsrc=rss,2026-07-02T20:52:28+00:00,2026-07-06T19:27:21+00:00,,en,BA,Boeing,Industrials,general market sentiment,0.192,0.205,0.782,0.013,20.5,1.3,67.8,0.0,0.0,0.0,0.192,80.0,macro risk,"Here is a way to get paid a meaningful income right now on your RTX shares, an income you keep no matter what, in exchange for agreeing to sell at a price above today's.",0.782,1.000,0.268842,0.268842,False,1.0,
rss-382eaf5c1e243836,Yahoo Finance RSS,"Progress, further delay risk for Boeing Air Force One: report","Boeing has made progress on its much-delayed new planes for the US president -- dubbed Air Force One when the leader is on board -- but the project remains vulnerable to potential further postponement, a government report said Thursday.""Boeing made progress on some of the schedule risks that we previously reported"" including the completion of the engineering design for the environmental control system and hiring and Boeing's hiring of ""more qualified mechanics,"" according to an annual weapons re","Boeing has made progress on its much-delayed new planes for the US president -- dubbed Air Force One when the leader is on board -- but the project remains vulnerable to potential further postponement, a government report said Thursday.""Boeing made progress on some of the schedule risks that we previously reported"" including the completion of the engineering design for the environmental control system and hiring and Boeing's hiring of ""more qualified mechanics,"" according to an annual weapons re",https://finance.yahoo.com/technology/articles/progress-further-delay-risk-boeing-185140706.html?.tsrc=rss,2026-07-02T19:46:55+00:00,2026-07-06T19:27:21+00:00,,en,BA,Boeing,Industrials,general market sentiment,-0.008,0.431,0.129,0.439,43.1,43.9,43.8,0.0,0.0,0.0,-0.008,80.0,macro risk,"Boeing has made progress on its much-delayed new planes for the US president -- dubbed Air Force One when the leader is on board -- but the project remains vulnerable to potential further postponement, a government report said Thursday.""Boeing made progress on some of the schedule risks that we previously reported"" including the completion of the engineering design for the environmental control system and hiring and Boeing's hiring of ""more qualified mechanics,"" according to an annual weapons re.",0.439,1.000,0.264794,0.264794,False,1.0,
rss-a44ec294a4b1cc82,Yahoo Finance RSS,AST SpaceMobile vs. Boeing: Which Technology Stock Is a Better Buy in 2026?,"AST SpaceMobile clinches major telecom partnerships while Boeing posts a return to profitability, two sharply contrasting paths for tech-focused investors.","AST SpaceMobile clinches major telecom partnerships while Boeing posts a return to profitability, two sharply contrasting paths for tech-focused investors.",https://www.fool.com/coverage/better-buy/2026/07/01/ast-spacemobile-vs-boeing-which-technology-stock-is-a-better-buy-in-2026/?.tsrc=rss,2026-07-01T17:52:36+00:00,2026-07-06T19:27:21+00:00,,en,BA,Boeing,Industrials,general market sentiment,0.387,0.465,0.456,0.079,46.5,7.9,60.6,0.0,0.0,0.0,0.387,80.0,macro risk,"AST SpaceMobile clinches major telecom partnerships while Boeing posts a return to profitability, two sharply contrasting paths for tech-focused investors.",0.465,1.000,0.184778,0.184778,False,1.0,
rss-94ab24dc1f2f1899,Yahoo Finance RSS,Boeing (BA) Returns To China With Seven Plane Cargo Order From China Southern,"China Southern Airlines has ordered seven Boeing freighter aircraft, including 777-8 freighters. The deal marks Boeing's return to China's commercial market after years of limited orders. The order comes during ongoing trade and political tensions between the United States and China. For investors tracking Boeing (NYSE:BA), this cargo deal with China Southern Airlines reopens a key commercial channel in the world's second largest aviation market. Boeing supplies commercial jets, defense...","China Southern Airlines has ordered seven Boeing freighter aircraft, including 777-8 freighters. The deal marks Boeing's return to China's commercial market after years of limited orders. The order comes during ongoing trade and political tensions between the United States and China. For investors tracking Boeing (NYSE:BA), this cargo deal with China Southern Airlines reopens a key commercial channel in the world's second largest aviation market. Boeing supplies commercial jets, defense...",https://finance.yahoo.com/markets/stocks/articles/boeing-ba-returns-china-seven-210837266.html?.tsrc=rss,2026-06-30T21:08:37+00:00,2026-07-06T19:27:21+00:00,,en,BA,Boeing,Industrials,general market sentiment,0.496,0.603,0.290,0.107,60.3,10.7,50.3,0.0,0.0,0.0,0.496,80.0,macro risk,"For investors tracking Boeing (NYSE:BA), this cargo deal with China Southern Airlines reopens a key commercial channel in the world's second largest aviation market.",0.603,1.000,0.138545,0.138545,False,1.0,
rss-e6f0044899de7af6,Yahoo Finance RSS,FAA said to bar employees from buying SpaceX shares,"Investing.com -- Federal Aviation Administration workers cannot purchase or own shares in SpaceX following the company's public debut earlier this month, Politico reported Tuesday citing an internal agency document.","Investing.com -- Federal Aviation Administration workers cannot purchase or own shares in SpaceX following the company's public debut earlier this month, Politico reported Tuesday citing an internal agency document.",https://finance.yahoo.com/markets/stocks/articles/faa-said-bar-employees-buying-205501828.html?.tsrc=rss,2026-06-30T20:55:01+00:00,2026-07-06T19:27:21+00:00,,en,BA,Boeing,Industrials,Fed decision,-0.621,0.018,0.344,0.638,1.8,63.8,47.0,0.0,0.0,0.0,-0.621,80.0,macro risk,"Investing.com -- Federal Aviation Administration workers cannot purchase or own shares in SpaceX following the company's public debut earlier this month, Politico reported Tuesday citing an internal agency document.",0.638,1.000,0.138110,0.138110,False,1.0,
rss-e71abf5e8e1d91a7,Yahoo Finance RSS,Jim Cramer: Honeywell’s Aerospace Business Is the “New Aerospace Play” Investors Need,"Jim Cramer recently spotlighted Honeywell Aerospace (NASDAQ:HONA) on a Mad Dash segment, the newly independent aerospace company created after Honeywell Technologies (NASDAQ:HON) completed its spinoff on June 29, 2026. Cramer says he plans to own both Honeywell Aerospace and Honeywell Technologies in his charitable trust. His argument for the new Honeywell Aerospace business is straightforward: ... Jim Cramer: Honeywell’s Aerospace Business Is the “New Aerospace Play” Investors Need","Jim Cramer recently spotlighted Honeywell Aerospace (NASDAQ:HONA) on a Mad Dash segment, the newly independent aerospace company created after Honeywell Technologies (NASDAQ:HON) completed its spinoff on June 29, 2026. Cramer says he plans to own both Honeywell Aerospace and Honeywell Technologies in his charitable trust. His argument for the new Honeywell Aerospace business is straightforward: ... Jim Cramer: Honeywell’s Aerospace Business Is the “New Aerospace Play” Investors Need",https://247wallst.com/investing/2026/06/30/jim-cramer-honeywells-aerospace-business-is-the-new-aerospace-play-investors-need/?.tsrc=rss,2026-06-30T17:00:29+00:00,2026-07-06T19:27:21+00:00,,en,BA,Boeing,Industrials,general market sentiment,0.156,0.167,0.821,0.011,16.7,1.1,67.9,0.0,0.0,0.0,0.156,80.0,macro risk,"Jim Cramer recently spotlighted Honeywell Aerospace (NASDAQ:HONA) on a Mad Dash segment, the newly independent aerospace company created after Honeywell Technologies (NASDAQ:HON) completed its spinoff on June 29, 2026.",0.821,1.000,0.130812,0.130812,False,1.0,
rss-226a11becd6492aa,Yahoo Finance RSS,Truist Remains Bullish on Caterpillar Inc. (CAT),"Caterpillar Inc. (NYSE:CAT) is one of the best stocks on the rise to invest in. Truist lifted the price target on Caterpillar Inc. (NYSE:CAT) to $1,218 from $1,043 on July 2 and maintained a Buy rating on the shares. The firm adjusted estimates and price targets in the machinery, infrastructure services, and multi-industry group as part […]","Caterpillar Inc. (NYSE:CAT) is one of the best stocks on the rise to invest in. Truist lifted the price target on Caterpillar Inc. (NYSE:CAT) to $1,218 from $1,043 on July 2 and maintained a Buy rating on the shares. The firm adjusted estimates and price targets in the machinery, infrastructure services, and multi-industry group as part […]",https://finance.yahoo.com/markets/stocks/articles/truist-remains-bullish-caterpillar-inc-163500727.html?.tsrc=rss,2026-07-06T16:35:00+00:00,2026-07-06T19:27:21+00:00,,en,CAT,Caterpillar,Industrials,capital spending,0.306,0.379,0.547,0.074,37.9,7.4,65.2,0.0,0.0,0.0,0.306,80.0,macro risk,"(NYSE:CAT) to $1,218 from $1,043 on July 2 and maintained a Buy rating on the shares.",0.547,1.000,0.960890,0.960890,False,1.0,
rss-38ca3833e82377db,Yahoo Finance RSS,Why Caterpillar (CAT) is Poised to Beat Earnings Estimates Again,Caterpillar (CAT) has an impressive earnings surprise history and currently possesses the right combination of the two key ingredients for a likely beat in its next quarterly report.,Caterpillar (CAT) has an impressive earnings surprise history and currently possesses the right combination of the two key ingredients for a likely beat in its next quarterly report.,https://finance.yahoo.com/markets/stocks/articles/why-caterpillar-cat-poised-beat-161003825.html?.tsrc=rss,2026-07-06T16:10:03+00:00,2026-07-06T19:27:21+00:00,,en,CAT,Caterpillar,Industrials,general market sentiment,0.909,0.922,0.065,0.013,92.2,1.3,15.2,0.0,0.0,0.0,0.909,80.0,macro risk,Caterpillar (CAT) has an impressive earnings surprise history and currently possesses the right combination of the two key ingredients for a likely beat in its next quarterly report.,0.922,1.000,0.955356,0.955356,False,1.0,
rss-7f3571ae4a9ef8e5,Yahoo Finance RSS,Michael Burry’s New Shorts Are Going Really Well—Is It Too Late to Follow His Lead?,"Michael Burry of The Big Short fame has been making quite a few bearish bets across many of the pricier-looking names fitting the AI theme. While it’s too soon to tell whether or not there’s a bubble brewing in AI, I do think that it’s hard not to think that some of the more overheated ... Michael Burry’s New Shorts Are Going Really Well—Is It Too Late to Follow His Lead?","Michael Burry of The Big Short fame has been making quite a few bearish bets across many of the pricier-looking names fitting the AI theme. While it’s too soon to tell whether or not there’s a bubble brewing in AI, I do think that it’s hard not to think that some of the more overheated ... Michael Burry’s New Shorts Are Going Really Well—Is It Too Late to Follow His Lead?",https://247wallst.com/investing/2026/07/06/michael-burrys-new-shorts-are-going-really-well-is-it-too-late-to-follow-his-lead/?.tsrc=rss,2026-07-06T12:37:51+00:00,2026-07-06T19:27:21+00:00,,en,CAT,Caterpillar,Industrials,general market sentiment,-0.027,0.093,0.788,0.120,9.3,12.0,71.4,0.0,0.0,0.0,-0.027,80.0,macro risk,Michael Burry of The Big Short fame has been making quite a few bearish bets across many of the pricier-looking names fitting the AI theme.,0.788,1.000,0.909562,0.909562,False,1.0,
rss-d09e4b4b58b9bed0,Yahoo Finance RSS,"If You Invested $1000 in Caterpillar 10 Years Ago, This Is How Much You'd Have Now","Investing in certain stocks can pay off in the long run, especially if you hold on for a decade or more.","Investing in certain stocks can pay off in the long run, especially if you hold on for a decade or more.",https://finance.yahoo.com/markets/stocks/articles/invested-1000-caterpillar-10-years-123001865.html?.tsrc=rss,2026-07-06T12:30:01+00:00,2026-07-06T19:27:21+00:00,,en,CAT,Caterpillar,Industrials,general market sentiment,0.137,0.152,0.834,0.015,15.2,1.5,68.2,0.0,0.0,0.0,0.137,80.0,macro risk,"Investing in certain stocks can pay off in the long run, especially if you hold on for a decade or more.",0.834,1.000,0.907915,0.907915,False,1.0,
rss-c182a69364f38459,Yahoo Finance RSS,Caterpillar (CAT) Launches $100 Million Texas Workforce Push For Advanced Manufacturing,"Caterpillar launched a five year, $100 million Building the Future Workforce Initiative in Texas focused on advanced manufacturing and industry technician roles. The program is designed to expand training, education, and talent pipelines in key Texan communities where Caterpillar operates. This workforce investment adds a fresh dimension to recent conversations about NYSE:CAT that have centered on index inclusion, valuation, and sentiment. Caterpillar, traded as NYSE:CAT, is putting...","Caterpillar launched a five year, $100 million Building the Future Workforce Initiative in Texas focused on advanced manufacturing and industry technician roles. The program is designed to expand training, education, and talent pipelines in key Texan communities where Caterpillar operates. This workforce investment adds a fresh dimension to recent conversations about NYSE:CAT that have centered on index inclusion, valuation, and sentiment. Caterpillar, traded as NYSE:CAT, is putting...",https://finance.yahoo.com/markets/stocks/articles/caterpillar-cat-launches-100-million-070839952.html?.tsrc=rss,2026-07-06T07:08:39+00:00,2026-07-06T19:27:21+00:00,,en,CAT,Caterpillar,Industrials,general market sentiment,0.478,0.522,0.434,0.044,52.2,4.4,56.6,0.0,0.0,0.0,0.478,40.0,valuation risk,"This workforce investment adds a fresh dimension to recent conversations about NYSE:CAT that have centered on index inclusion, valuation, and sentiment.",0.522,1.000,0.842825,0.842825,False,1.0,
rss-c19e6a32783c908e,Yahoo Finance RSS,"""Big Short"" Investor Michael Burry Is Now Betting Against Micron, Nvidia, and Tesla. Should You Be Worried?",The investor who called the housing crash just published his bets against three of the market's favorite stocks.,The investor who called the housing crash just published his bets against three of the market's favorite stocks.,https://www.fool.com/investing/2026/07/04/big-short-investor-michael-burry-is-now-betting-ag/?.tsrc=rss,2026-07-05T04:10:00+00:00,2026-07-06T19:27:21+00:00,,en,CAT;NVDA;TSLA,Caterpillar;Nvidia;Tesla,Technology,general market sentiment,-0.060,0.055,0.830,0.115,5.5,11.5,70.3,0.0,0.0,0.0,-0.060,80.0,macro risk,Should You Be Worried?,0.830,1.000,0.579446,0.579446,False,1.0,
rss-b8812ff8e121363f,Yahoo Finance RSS,3 AI Data Center Power Stocks to Buy in July,"Hyperscaler AI capital spending has been raised to $750 billion in 2026, up from $670 billion, and is set to cross $1 trillion in 2027. That capital buys far more than GPUs: the switchgear, transformers, gas turbines, and prime-power gensets that turn electrons into trained models. The Department of Energy already projects data centers will ... 3 AI Data Center Power Stocks to Buy in July","Hyperscaler AI capital spending has been raised to $750 billion in 2026, up from $670 billion, and is set to cross $1 trillion in 2027. That capital buys far more than GPUs: the switchgear, transformers, gas turbines, and prime-power gensets that turn electrons into trained models. The Department of Energy already projects data centers will ... 3 AI Data Center Power Stocks to Buy in July",https://247wallst.com/investing/2026/07/04/3-ai-data-center-power-stocks-to-buy-in-july/?.tsrc=rss,2026-07-04T12:30:57+00:00,2026-07-06T19:27:21+00:00,,en,CAT,Caterpillar,Industrials,semiconductors,0.413,0.426,0.561,0.013,42.6,1.3,60.8,0.0,0.0,0.0,0.413,80.0,macro risk,"Hyperscaler AI capital spending has been raised to $750 billion in 2026, up from $670 billion, and is set to cross $1 trillion in 2027.",0.561,1.000,0.466240,0.466240,False,1.0,
rss-9f6ba4bf85c8fe7d,Yahoo Finance RSS,Caterpillar (CAT) is a Great Momentum Stock: Should You Buy?,Does Caterpillar (CAT) have what it takes to be a top stock pick for momentum investors? Let's find out.,Does Caterpillar (CAT) have what it takes to be a top stock pick for momentum investors? Let's find out.,https://finance.yahoo.com/markets/stocks/articles/caterpillar-cat-great-momentum-stock-160002957.html?.tsrc=rss,2026-07-03T16:00:02+00:00,2026-07-06T19:27:21+00:00,,en,CAT,Caterpillar,Industrials,general market sentiment,0.061,0.090,0.880,0.030,9.0,3.0,68.6,0.0,0.0,0.0,0.061,80.0,macro risk,Does Caterpillar (CAT) have what it takes to be a top stock pick for momentum investors?,0.880,1.000,0.350642,0.350642,False,1.0,
rss-f50f7f856dd9b82e,Yahoo Finance RSS,Is Caterpillar (CAT) a Buy as Wall Street Analysts Look Optimistic?,"Based on the average brokerage recommendation (ABR), Caterpillar (CAT) should be added to one's portfolio. Wall Street analysts' overly optimistic recommendations cast doubt on the effectiveness of this highly sought-after metric. So, is the stock worth buying?","Based on the average brokerage recommendation (ABR), Caterpillar (CAT) should be added to one's portfolio. Wall Street analysts' overly optimistic recommendations cast doubt on the effectiveness of this highly sought-after metric. So, is the stock worth buying?",https://finance.yahoo.com/markets/stocks/articles/caterpillar-cat-buy-wall-street-133006257.html?.tsrc=rss,2026-07-03T13:30:06+00:00,2026-07-06T19:27:21+00:00,,en,CAT,Caterpillar,Industrials,general market sentiment,-0.113,0.087,0.713,0.200,8.7,20.0,71.0,0.0,0.0,0.0,-0.113,80.0,macro risk,Wall Street analysts' overly optimistic recommendations cast doubt on the effectiveness of this highly sought-after metric.,0.713,1.000,0.338681,0.338681,False,1.0,
rss-4d301c15d32b4d7b,Yahoo Finance RSS,Here is What to Know Beyond Why Caterpillar Inc. (CAT) is a Trending Stock,"Caterpillar (CAT) has received quite a bit of attention from Zacks.com users lately. Therefore, it is wise to be aware of the facts that can impact the stock's prospects.","Caterpillar (CAT) has received quite a bit of attention from Zacks.com users lately. Therefore, it is wise to be aware of the facts that can impact the stock's prospects.",https://finance.yahoo.com/markets/stocks/articles/know-beyond-why-caterpillar-inc-130007609.html?.tsrc=rss,2026-07-03T13:00:07+00:00,2026-07-06T19:27:21+00:00,,en,CAT,Caterpillar,Industrials,general market sentiment,0.180,0.216,0.749,0.036,21.6,3.6,69.2,0.0,0.0,0.0,0.180,80.0,macro risk,Caterpillar (CAT) has received quite a bit of attention from Zacks.com users lately.,0.749,1.000,0.336338,0.336338,False,1.0,
rss-0f7db7d2b70a9897,Yahoo Finance RSS,The Engine Driving Caterpillar's Run Isn't In A Bulldozer,"The old-economy giant quietly became a key power supplier for the data center boom, and the market is just now catching on.","The old-economy giant quietly became a key power supplier for the data center boom, and the market is just now catching on.",https://www.trefis.com/articles/605682/the-engine-driving-caterpillars-run-isnt-in-a-bulldozer/2026-07-03?.tsrc=rss,2026-07-03T12:31:26+00:00,2026-07-06T19:27:21+00:00,,en,CAT,Caterpillar,Industrials,general market sentiment,0.250,0.260,0.729,0.010,26.0,1.0,66.6,0.0,0.0,0.0,0.250,80.0,macro risk,"The old-economy giant quietly became a key power supplier for the data center boom, and the market is just now catching on.",0.729,1.000,0.334113,0.334113,False,1.0,
rss-5f136690d4089bd2,Yahoo Finance RSS,Burry Called a Bubble Days Ago and Now AI & EV Stocks Are Already Cracking,"Michael Burry warned of an AI bubble on June 30. Days later, memory and storage stocks, and Tesla are sliding on fresh valuation fears.","Michael Burry warned of an AI bubble on June 30. Days later, memory and storage stocks, and Tesla are sliding on fresh valuation fears.",https://beincrypto.com/burry-ai-bubble-bet-chip-stocks-crack/?.tsrc=rss,2026-07-03T03:50:38+00:00,2026-07-06T19:27:21+00:00,,en,CAT;TSLA,Caterpillar;Tesla,Consumer Discretionary,general market sentiment,-0.918,0.016,0.050,0.934,1.6,93.4,13.2,0.0,0.0,0.0,-0.918,40.0,valuation risk,"Days later, memory and storage stocks, and Tesla are sliding on fresh valuation fears.",0.934,1.000,0.296167,0.296167,False,1.0,
rss-46587c5dc741e0a7,Yahoo Finance RSS,Michael Burry just shorted Caterpillar’s 172% AI rally. One analyst says his bet won’t even matter,The Big Short investor calls Caterpillar one of the market's most overvalued AI trades—but an analyst argues the rally reflects a real structural shift.,The Big Short investor calls Caterpillar one of the market's most overvalued AI trades—but an analyst argues the rally reflects a real structural shift.,https://finance.yahoo.com/markets/stocks/articles/michael-burry-just-shorted-caterpillar-200248009.html?.tsrc=rss,2026-07-02T20:02:48+00:00,2026-07-06T19:27:21+00:00,,en,CAT,Caterpillar,Industrials,general market sentiment,-0.037,0.319,0.325,0.356,31.9,35.6,59.5,0.0,0.0,0.0,-0.037,40.0,valuation risk,The Big Short investor calls Caterpillar one of the market's most overvalued AI trades—but an analyst argues the rally reflects a real structural shift.,0.356,1.000,0.265769,0.265769,False,1.0,
rss-dc5e4429497e5440,Yahoo Finance RSS,BofA’s Top Strategist Says Ditch the Index and Buy These ‘Boring’ Stocks Instead,"Savita Subramanian, Bank of America Securities’ head of US equity and quantitative strategy, took to CNBC this week with a simple message. Corporate earnings are “gangbusters”, and the trade you actually want is the one no one is memeing about. Her pitch is that cyclicals are cheap, capex is accelerating, and the boring stuff has ... BofA’s Top Strategist Says Ditch the Index and Buy These ‘Boring’ Stocks Instead","Savita Subramanian, Bank of America Securities’ head of US equity and quantitative strategy, took to CNBC this week with a simple message. Corporate earnings are “gangbusters”, and the trade you actually want is the one no one is memeing about. Her pitch is that cyclicals are cheap, capex is accelerating, and the boring stuff has ... BofA’s Top Strategist Says Ditch the Index and Buy These ‘Boring’ Stocks Instead",https://247wallst.com/investing/2026/07/02/bofas-top-strategist-says-ditch-the-index-and-buy-these-boring-stocks-instead/?.tsrc=rss,2026-07-02T18:19:54+00:00,2026-07-06T19:27:21+00:00,,en,BAC;CAT,Bank of America;Caterpillar,Financials,general market sentiment,-0.018,0.089,0.804,0.107,8.9,10.7,71.2,0.0,0.0,0.0,-0.018,80.0,macro risk,"Her pitch is that cyclicals are cheap, capex is accelerating, and the boring stuff has ...",0.804,1.000,0.259513,0.259513,False,1.0,
rss-25e6353ebe7ee7db,Yahoo Finance RSS,"Machinery, Infra Service, Multi-Industry Companies Set for Positive Quarterly Prints, Truist Says","Upcoming quarterly results of major companies in the machinery, infrastructure services and multi-in","Upcoming quarterly results of major companies in the machinery, infrastructure services and multi-in",https://finance.yahoo.com/markets/stocks/articles/machinery-infra-multi-industry-companies-174713407.html?.tsrc=rss,2026-07-02T17:47:13+00:00,2026-07-06T19:27:21+00:00,,en,CAT,Caterpillar,Industrials,capital spending,0.772,0.850,0.072,0.078,85.0,7.8,23.6,0.0,0.0,0.0,0.772,80.0,macro risk,"Upcoming quarterly results of major companies in the machinery, infrastructure services and multi-in Upcoming quarterly results of major companies in the machinery, infrastructure services and multi-in",0.850,1.000,0.257557,0.257557,False,1.0,
rss-0a8268ceec89e1ad,Yahoo Finance RSS,Michael Burry's newest short reveals what really worries him about AI,"The AI trade isn’t just about Nvidia anymore. That could be the true warning sign underlying Michael Burry’s current move on the markets. The investor behind ""The Big Short"" has revealed new bearish positions against Tesla (TSLA), Nvidia (NVDA), Caterpillar (CAT), Applied Materials (AMAT), and the ...","The AI trade isn’t just about Nvidia anymore. That could be the true warning sign underlying Michael Burry’s current move on the markets. The investor behind ""The Big Short"" has revealed new bearish positions against Tesla (TSLA), Nvidia (NVDA), Caterpillar (CAT), Applied Materials (AMAT), and the ...",https://www.thestreet.com/investing/michael-burrys-newest-short-reveals-what-really-worries-him-about-ai?.tsrc=rss,2026-07-02T17:07:00+00:00,2026-07-06T19:27:21+00:00,,en,CAT;NVDA;TSLA,Caterpillar;Nvidia;Tesla,Technology,general market sentiment,-0.182,0.104,0.609,0.286,10.4,28.6,69.2,0.0,0.0,0.0,-0.182,80.0,macro risk,"The investor behind ""The Big Short"" has revealed new bearish positions against Tesla (TSLA), Nvidia (NVDA), Caterpillar (CAT), Applied Materials (AMAT), and the ...",0.609,1.000,0.255171,0.255171,False,1.0,
rss-633f2c8ff8f8c4ba,Yahoo Finance RSS,GE Aerospace or Lockheed Martin: Which Aerospace and Defense Stock Is a Better Buy for 2026?,"GE Aerospace posts robust margin gains and surging commercial aviation growth, while Lockheed Martin leans on defense contracts and lower valuations.","GE Aerospace posts robust margin gains and surging commercial aviation growth, while Lockheed Martin leans on defense contracts and lower valuations.",https://www.fool.com/coverage/better-buy/2026/07/04/ge-aerospace-or-lockheed-martin-which-aerospace-and-defense-stock-is-a-better-buy-for-2026/?.tsrc=rss,2026-07-04T17:06:01+00:00,2026-07-06T19:27:21+00:00,,en,GE,GE,Industrials,general market sentiment,-0.083,0.235,0.447,0.318,23.5,31.8,65.6,0.0,0.0,0.0,-0.083,40.0,valuation risk,"GE Aerospace posts robust margin gains and surging commercial aviation growth, while Lockheed Martin leans on defense contracts and lower valuations.",0.447,1.000,0.496892,0.496892,False,1.0,
