article_id,source,title,summary,content,url,published_at,collected_at,time_parse_error,language,tickers,companies,sector,topic,sentiment_score,p_positive,p_neutral,p_negative,optimism,fear,uncertainty,attention,attention_weight,disagreement,disagreement_input,risk_intensity,risk_category,evidence_sentence,model_confidence,relevance_weight,time_weight,agg_weight,is_duplicate,dedup_factor,processing_error
rss-a06de104eb9e66d5,Yahoo Finance RSS,Can GE Aerospace Sustain Growth as Commercial Aerospace Demand Surges?,"GE's commercial aerospace business is fueling growth with surging engine orders, strong services demand and major manufacturing investments for 2026.","GE's commercial aerospace business is fueling growth with surging engine orders, strong services demand and major manufacturing investments for 2026.",https://finance.yahoo.com/markets/stocks/articles/ge-aerospace-sustain-growth-commercial-155300331.html?.tsrc=rss,2026-07-03T15:53:00+00:00,2026-07-06T19:27:21+00:00,,en,GE,GE,Industrials,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,False,1.0,
rss-17f875b1307a612a,Yahoo Finance RSS,Why GE Aerospace Stock Can Keep Flying,"GE Aerospace stock has rebounded nicely from a post-Iran war slump. On Wednesday, Citi analyst John Godyn raised his GE Aerospace price target by 22% to $431 a share from $353. GE stock rose $0.7%, closing at $377.52.","GE Aerospace stock has rebounded nicely from a post-Iran war slump. On Wednesday, Citi analyst John Godyn raised his GE Aerospace price target by 22% to $431 a share from $353. GE stock rose $0.7%, closing at $377.52.",https://finance.yahoo.com/m/dbbbcfd1-9dee-37cc-b5a3-23a03345db5a/why-ge-aerospace-stock-can.html?.tsrc=rss,2026-07-02T20:28:00+00:00,2026-07-06T19:27:21+00:00,,en,GE,GE,Industrials,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,False,1.0,
rss-f285c1e7ad0c5450,Yahoo Finance RSS,Will GE Vernova (GEV) Beat Estimates Again in Its Next Earnings Report?,GE Vernova (GEV) has an impressive earnings surprise history and currently possesses the right combination of the two key ingredients for a likely beat in its next quarterly report.,GE Vernova (GEV) has an impressive earnings surprise history and currently possesses the right combination of the two key ingredients for a likely beat in its next quarterly report.,https://finance.yahoo.com/markets/stocks/articles/ge-vernova-gev-beat-estimates-161004422.html?.tsrc=rss,2026-07-02T16:10:04+00:00,2026-07-06T19:27:21+00:00,,en,GE,GE,Industrials,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,False,1.0,
rss-d969537197d40c17,Yahoo Finance RSS,Is GE’s Tightened Governance And Dividend Policy Quietly Reframing The Investment Case For General Electric (GE)?,"On June 25, 2026, GE Aerospace’s board amended the company’s by-laws to tighten shareholder nomination procedures, clarify proxy card requirements, and set New York and federal courts as exclusive forums for key corporate and securities disputes, while also declaring a US$0.47 per-share dividend payable on July 27, 2026. These governance and capital-return moves arrive as GE Aerospace highlights its GE9X engine and expands partnerships such as its silicon carbide agreement with Wolfspeed,...","On June 25, 2026, GE Aerospace’s board amended the company’s by-laws to tighten shareholder nomination procedures, clarify proxy card requirements, and set New York and federal courts as exclusive forums for key corporate and securities disputes, while also declaring a US$0.47 per-share dividend payable on July 27, 2026. These governance and capital-return moves arrive as GE Aerospace highlights its GE9X engine and expands partnerships such as its silicon carbide agreement with Wolfspeed,...",https://finance.yahoo.com/markets/stocks/articles/ge-tightened-governance-dividend-policy-001918557.html?.tsrc=rss,2026-07-02T00:19:18+00:00,2026-07-06T19:27:21+00:00,,en,GE,GE,Industrials,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,False,1.0,
rss-51cbdf70907eb0a5,Yahoo Finance RSS,GE Vernova (GEV) Dips More Than Broader Market: What You Should Know,"In the most recent trading session, GE Vernova (GEV) closed at $1, indicating a -3.45% shift from the previous trading day.","In the most recent trading session, GE Vernova (GEV) closed at $1, indicating a -3.45% shift from the previous trading day.",https://finance.yahoo.com/markets/stocks/articles/ge-vernova-gev-dips-more-220002924.html?.tsrc=rss,2026-07-01T22:00:02+00:00,2026-07-06T19:27:21+00:00,,en,GE,GE,Industrials,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,False,1.0,
rss-e74a4eda6bf10c74,Yahoo Finance RSS,This Hidden Aerospace Stock Is Up 470% in the Last 5 Years and Just Hit a New All-Time High,"GE Aerospace isn't a cheap stock, but it's a cash flow powerhouse and has a wide moat.","GE Aerospace isn't a cheap stock, but it's a cash flow powerhouse and has a wide moat.",https://www.fool.com/investing/2026/07/01/this-hidden-aerospace-stock-is-up-450-in-the-last/?.tsrc=rss,2026-07-01T21:01:00+00:00,2026-07-06T19:27:21+00:00,,en,GE,GE,Industrials,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,False,1.0,
rss-0bed7b25a1e96466,Yahoo Finance RSS,"Dear GE Aerospace Stock Fans, Mark Your Calendars for July 16","With its stock soaring and aviation tailwinds intact, all eyes are on GE Aerospace's July 16 earnings report.","With its stock soaring and aviation tailwinds intact, all eyes are on GE Aerospace's July 16 earnings report.",https://www.barchart.com/story/news/3081943/dear-ge-aerospace-stock-fans-mark-your-calendars-for-july-16?.tsrc=rss,2026-07-01T16:39:17+00:00,2026-07-06T19:27:21+00:00,,en,GE,GE,Industrials,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,False,1.0,
rss-bb364e11fe7fea80,Yahoo Finance RSS,Why GE (GE) is Poised to Beat Earnings Estimates Again,GE (GE) has an impressive earnings surprise history and currently possesses the right combination of the two key ingredients for a likely beat in its next quarterly report.,GE (GE) has an impressive earnings surprise history and currently possesses the right combination of the two key ingredients for a likely beat in its next quarterly report.,https://finance.yahoo.com/markets/stocks/articles/why-ge-ge-poised-beat-161004349.html?.tsrc=rss,2026-07-01T16:10:04+00:00,2026-07-06T19:27:21+00:00,,en,GE,GE,Industrials,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,False,1.0,
rss-b59aef0ca94419e2,Yahoo Finance RSS,Here is What to Know Beyond Why GE Vernova Inc. (GEV) is a Trending Stock,"Recently, Zacks.com users have been paying close attention to GE Vernova (GEV). This makes it worthwhile to examine what the stock has in store.","Recently, Zacks.com users have been paying close attention to GE Vernova (GEV). This makes it worthwhile to examine what the stock has in store.",https://finance.yahoo.com/markets/stocks/articles/know-beyond-why-ge-vernova-130006299.html?.tsrc=rss,2026-07-01T13:00:06+00:00,2026-07-06T19:27:21+00:00,,en,GE,GE,Industrials,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,False,1.0,
rss-93c67ca2e4fadc21,Yahoo Finance RSS,GE Aerospace vs. Textron: Which Aerospace & Defense Stock Has Greater Upside?,"GE's commercial and defense momentum, investments and shareholder returns compete with TXT's growth and valuation story.","GE's commercial and defense momentum, investments and shareholder returns compete with TXT's growth and valuation story.",https://finance.yahoo.com/markets/stocks/articles/ge-aerospace-vs-textron-aerospace-183800707.html?.tsrc=rss,2026-06-30T18:38:00+00:00,2026-07-06T19:27:21+00:00,,en,GE,GE,Industrials,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,False,1.0,
rss-ce56fdaab8865d7c,Yahoo Finance RSS,"AI-Driven Turbine Demand Propels GE Vernova, IBD Stock Of The Day, Toward All-Time High","GE Vernova, IBD's Stock Of The Day, is up 77% so far this year. It is passing a buy point in a cup-with-handle base.","GE Vernova, IBD's Stock Of The Day, is up 77% so far this year. It is passing a buy point in a cup-with-handle base.",https://finance.yahoo.com/m/caae505a-de0c-3913-9891-c32711a20648/ai-driven-turbine-demand.html?.tsrc=rss,2026-06-30T18:03:44+00:00,2026-07-06T19:27:21+00:00,,en,GE,GE,Industrials,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,False,1.0,
rss-c8f78dfbf294143e,Yahoo Finance RSS,"Fortune Brands New CEO Could Help Drive Turnaround, Truist Says in Upgrade",Fortune Brands Innovations' (FBIN) new chief executive has the potential to drive a turnaround at th,Fortune Brands Innovations' (FBIN) new chief executive has the potential to drive a turnaround at th,https://finance.yahoo.com/markets/stocks/articles/fortune-brands-ceo-could-help-173606478.html?.tsrc=rss,2026-06-30T17:36:06+00:00,2026-07-06T19:27:21+00:00,,en,GE;MMM,GE;3M,Industrials,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,False,1.0,
rss-ef796b4edf04a6c8,Yahoo Finance RSS,3 Reasons Investors Watch Genpact (G),"Genpact’s stock price has taken a beating over the past six months, shedding 40.9% of its value and falling to a new 52-week low of $27.87 per share. This may have investors wondering how to approach the situation.","Genpact’s stock price has taken a beating over the past six months, shedding 40.9% of its value and falling to a new 52-week low of $27.87 per share. This may have investors wondering how to approach the situation.",https://finance.yahoo.com/markets/stocks/articles/3-reasons-investors-watch-genpact-155501669.html?.tsrc=rss,2026-06-30T15:55:01+00:00,2026-07-06T19:27:21+00:00,,en,GE,GE,Industrials,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,False,1.0,
rss-c414af890fb3368f,Yahoo Finance RSS,Should You Chase The Breakout In AeroVironment (AVAV) Stock?,"AeroVironment (AVAV) stock surged by more than 20 percent in after-market hours to reach $167, a move driven by a profound operational inflection rather than a simple quarterly earnings beat. AVAV's after-hours surge points to a fundamentally supported re-rating. Although conservative forward guidance and historical contract terminations caused near-term anxiety, the underlying data reveal a business scaling its primary operational segment with remarkable efficiency.","AeroVironment (AVAV) stock surged by more than 20 percent in after-market hours to reach $167, a move driven by a profound operational inflection rather than a simple quarterly earnings beat. AVAV's after-hours surge points to a fundamentally supported re-rating. Although conservative forward guidance and historical contract terminations caused near-term anxiety, the underlying data reveal a business scaling its primary operational segment with remarkable efficiency.",https://www.trefis.com/articles/605098/should-you-chase-the-breakout-in-aerovironment-avav-stock/2026-06-30?.tsrc=rss,2026-06-30T12:54:46+00:00,2026-07-06T19:27:21+00:00,,en,GE;MMM,GE;3M,Industrials,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,False,1.0,
rss-b3f0ae56501e0b67,Yahoo Finance RSS,GenNx360 Capital Partners Appoints Welela Dawit as Operating Partner,"NEW YORK, June 30, 2026--GenNx360 Capital Partners (""GenNx360""), a New York City-based private equity firm investing in U.S. lower middle market industrial services and business services companies, today announced the appointment of Welela Dawit as Operating Partner.","NEW YORK, June 30, 2026--GenNx360 Capital Partners (""GenNx360""), a New York City-based private equity firm investing in U.S. lower middle market industrial services and business services companies, today announced the appointment of Welela Dawit as Operating Partner.",https://finance.yahoo.com/small-business/articles/gennx360-capital-partners-appoints-welela-110000497.html?.tsrc=rss,2026-06-30T11:00:00+00:00,2026-07-06T19:27:21+00:00,,en,GE,GE,Industrials,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,False,1.0,
rss-11e5e9d258ad9b21,Yahoo Finance RSS,Comcast Calls It Splits With NBCUniversal,"Comcast said Monday it’ll spin off NBCUniversal from its broadband and wireless biz, investors are happy with the move.","Comcast said Monday it’ll spin off NBCUniversal from its broadband and wireless biz, investors are happy with the move.",https://www.thedailyupside.com/industries/media-entertainment/comcast-calls-it-splits-with-nbcuniversal/?.tsrc=rss,2026-06-30T04:01:00+00:00,2026-07-06T19:27:21+00:00,,en,GE,GE,Industrials,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,False,1.0,
rss-7c0ce8516ce67317,Yahoo Finance RSS,3M Young Scientist Challenge Names 10 Finalists for 2026 National Competition,"3M and Discovery Education today announced the 10 finalists in the 2026 3M Young Scientist Challenge, the nation's premier middle school science competition. Now in its 19th year, the annual challenge invites students in fifth through eighth grade to think creatively and apply the power of STEM to develop real-world solutions.","3M and Discovery Education today announced the 10 finalists in the 2026 3M Young Scientist Challenge, the nation's premier middle school science competition. Now in its 19th year, the annual challenge invites students in fifth through eighth grade to think creatively and apply the power of STEM to develop real-world solutions.",https://finance.yahoo.com/technology/ai/articles/3m-young-scientist-challenge-names-133000301.html?.tsrc=rss,2026-07-06T13:30:00+00:00,2026-07-06T19:27:22+00:00,,en,MMM,3M,Industrials,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,False,1.0,
rss-d21c73074908973c,Yahoo Finance RSS,3M (MMM) Enters Cadillac Formula 1 Partnership To Put Material Science On Display,"3M (NYSE:MMM) has entered a multi-year global innovation partnership with the Cadillac Formula 1 Team as its Official Material Science Partner. The collaboration focuses on lightweight materials, advanced manufacturing solutions, and trackside support for the team's Formula 1 program. This agreement extends 3M's material science work beyond traditional industrial and aerospace uses into high-performance motorsport. 3M, traded as NYSE:MMM, is moving its material science expertise into...","3M (NYSE:MMM) has entered a multi-year global innovation partnership with the Cadillac Formula 1 Team as its Official Material Science Partner. The collaboration focuses on lightweight materials, advanced manufacturing solutions, and trackside support for the team's Formula 1 program. This agreement extends 3M's material science work beyond traditional industrial and aerospace uses into high-performance motorsport. 3M, traded as NYSE:MMM, is moving its material science expertise into...",https://finance.yahoo.com/markets/stocks/articles/3m-mmm-enters-cadillac-formula-201034626.html?.tsrc=rss,2026-07-02T20:10:34+00:00,2026-07-06T19:27:22+00:00,,en,MMM,3M,Industrials,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,False,1.0,
rss-058c267f48144be7,Yahoo Finance RSS,Is 3M Company (MMM) Stock Undervalued With Growth Trends Improving and Liabilities Easing?,"We recently compiled a list of the 10 Most Undervalued Dow Stocks to Buy According to Wall Street Analysts. 3M Company (NYSE:MMM) is among the most undervalued stocks. TheFly reported on June 15 that Goldman Sachs reinstated coverage of MMM with a Buy rating and assigned a $190 price target, indicating potential upside of approximately […]","We recently compiled a list of the 10 Most Undervalued Dow Stocks to Buy According to Wall Street Analysts. 3M Company (NYSE:MMM) is among the most undervalued stocks. TheFly reported on June 15 that Goldman Sachs reinstated coverage of MMM with a Buy rating and assigned a $190 price target, indicating potential upside of approximately […]",https://finance.yahoo.com/markets/stocks/articles/3m-company-mmm-stock-undervalued-195739403.html?.tsrc=rss,2026-07-02T19:57:39+00:00,2026-07-06T19:27:22+00:00,,en,MMM,3M,Industrials,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,False,1.0,
rss-bb26ea71ecab73db,Yahoo Finance RSS,HON's Building Automation Unit's Growth Picks Up: More Upside Ahead?,"Honeywell's Building Automation momentum is driving growth as strong demand, rising orders and data center and healthcare investments support the segment's outlook.","Honeywell's Building Automation momentum is driving growth as strong demand, rising orders and data center and healthcare investments support the segment's outlook.",https://finance.yahoo.com/markets/stocks/articles/hons-building-automation-units-growth-142500724.html?.tsrc=rss,2026-07-02T14:25:00+00:00,2026-07-06T19:27:22+00:00,,en,MMM,3M,Industrials,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,False,1.0,
rss-d471757d09171d27,Yahoo Finance RSS,3M and Discovery Education announce 37 State Merit Winners and four Honorable Mentions in 2026 3M Young Scientist Challenge,"3M and Discovery Education today announced the 2026 3M Young Scientist Challenge's 37 State Merit Winners and four Honorable Mention recipients. As the nation's premier middle school science competition, the 3M Young Scientist Challenge features outstanding innovations from young scientists who demonstrate the power of science to improve the world.","3M and Discovery Education today announced the 2026 3M Young Scientist Challenge's 37 State Merit Winners and four Honorable Mention recipients. As the nation's premier middle school science competition, the 3M Young Scientist Challenge features outstanding innovations from young scientists who demonstrate the power of science to improve the world.",https://finance.yahoo.com/technology/articles/3m-discovery-education-announce-37-133000325.html?.tsrc=rss,2026-07-01T13:30:00+00:00,2026-07-06T19:27:22+00:00,,en,MMM,3M,Industrials,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,False,1.0,
rss-d1f68bff5db0d640,Yahoo Finance RSS,1 Unpopular Stock That Should Get More Attention and 2 Facing Headwinds,"When Wall Street turns bearish on a stock, it’s worth paying attention. These calls stand out because analysts rarely issue grim ratings on companies for fear their firms will lose out in other business lines such as M&A advisory.","When Wall Street turns bearish on a stock, it’s worth paying attention. These calls stand out because analysts rarely issue grim ratings on companies for fear their firms will lose out in other business lines such as M&A advisory.",https://finance.yahoo.com/markets/stocks/articles/1-unpopular-stock-more-attention-104900938.html?.tsrc=rss,2026-07-01T10:49:00+00:00,2026-07-06T19:27:22+00:00,,en,MMM,3M,Industrials,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,False,1.0,
rss-ed24bd5673b44175,Yahoo Finance RSS,Honeywell Technologies Debuts as Public Pure-Play Automation Company,"HON completes its Aerospace spin-off, launching Honeywell Aerospace as a separate public company and reshaping its industrial focus.","HON completes its Aerospace spin-off, launching Honeywell Aerospace as a separate public company and reshaping its industrial focus.",https://finance.yahoo.com/markets/stocks/articles/honeywell-technologies-debuts-public-pure-183500168.html?.tsrc=rss,2026-06-30T18:35:00+00:00,2026-07-06T19:27:22+00:00,,en,MMM,3M,Industrials,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,False,1.0,
rss-466cc9a6d08b7508,Yahoo Finance RSS,3M joins Cadillac Formula 1® Team as Official Material Science Partner to accelerate racing performance,"The Cadillac Formula 1® Team and 3M today announced a multi-year global partnership to push the limits of innovation in the world's toughest laboratory, Formula 1®. As the team's Official Material Science Partner, 3M scientists and engineers will work closely with the Cadillac Formula 1® Team to support car development, advance performance and streamline operations.","The Cadillac Formula 1® Team and 3M today announced a multi-year global partnership to push the limits of innovation in the world's toughest laboratory, Formula 1®. As the team's Official Material Science Partner, 3M scientists and engineers will work closely with the Cadillac Formula 1® Team to support car development, advance performance and streamline operations.",https://finance.yahoo.com/technology/articles/3m-joins-cadillac-formula-1-130200574.html?.tsrc=rss,2026-06-30T13:02:00+00:00,2026-07-06T19:27:22+00:00,,en,MMM,3M,Industrials,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,False,1.0,
rss-3b8b539a86d4ed2b,Yahoo Finance RSS,3 Industrials Stocks Walking a Fine Line,"Whether you see them or not, industrials businesses play a crucial part in our daily activities. But their prominence also brings high exposure to the ups and downs of economic cycles. Luckily, the tide is turning in their favor as the industry’s 20.5% return over the past six months has topped the S&P 500 by 13.8 percentage points.","Whether you see them or not, industrials businesses play a crucial part in our daily activities. But their prominence also brings high exposure to the ups and downs of economic cycles. Luckily, the tide is turning in their favor as the industry’s 20.5% return over the past six months has topped the S&P 500 by 13.8 percentage points.",https://finance.yahoo.com/markets/stocks/articles/3-industrials-stocks-walking-fine-084145002.html?.tsrc=rss,2026-06-29T08:41:45+00:00,2026-07-06T19:27:22+00:00,,en,MMM,3M,Industrials,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,False,1.0,
rss-e122fcc9c7846ee4,Yahoo Finance RSS,Here’s Why 3M (MMM) is Among the 12 Most Profitable S&P 500 Stocks to Invest In,"3M Company (NYSE:MMM) is one of the 12 Most Profitable S&P 500 Stocks to Invest In. On June 23, 2026, 3M Company (NYSE:MMM) and Airbus signed a long-term supply agreement for the Airbus A220. Under the agreement, 3M will provide thermal and acoustic insulation solutions for the aircraft cabin. The thermal materials are intended to […]","3M Company (NYSE:MMM) is one of the 12 Most Profitable S&P 500 Stocks to Invest In. On June 23, 2026, 3M Company (NYSE:MMM) and Airbus signed a long-term supply agreement for the Airbus A220. Under the agreement, 3M will provide thermal and acoustic insulation solutions for the aircraft cabin. The thermal materials are intended to […]",https://finance.yahoo.com/markets/stocks/articles/why-3m-mmm-among-12-000803746.html?.tsrc=rss,2026-06-28T00:08:03+00:00,2026-07-06T19:27:22+00:00,,en,MMM,3M,Industrials,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,False,1.0,
rss-e6bdc1d65cdf42a7,Yahoo Finance RSS,"History of 3M & its stock: Company timeline, facts & milestones","It was the misfire that launched the Boise Blitz. Back in 1968, Spencer Silver, a scientist for 3M (MMM), was working on a super-strong aerospace adhesive. Instead, however, he ended up with a substance that stuck to surfaces lightly, could be peeled off easily, and could be reused multiple times ...","It was the misfire that launched the Boise Blitz. Back in 1968, Spencer Silver, a scientist for 3M (MMM), was working on a super-strong aerospace adhesive. Instead, however, he ended up with a substance that stuck to surfaces lightly, could be peeled off easily, and could be reused multiple times ...",https://www.thestreet.com/investing/stocks/3m-company-history-timeline-facts?.tsrc=rss,2026-06-27T02:25:52+00:00,2026-07-06T19:27:22+00:00,,en,MMM,3M,Industrials,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,False,1.0,
rss-4059ef81d12f5121,Yahoo Finance RSS,What to Expect From 3M Company’s Q2 2026 Earnings Report,"3M Company is set to report its fiscal second-quarter earnings soon, with analysts expecting a single-digit increase in EPS.","3M Company is set to report its fiscal second-quarter earnings soon, with analysts expecting a single-digit increase in EPS.",https://www.barchart.com/story/news/15179/what-to-expect-from-3m-companys-q2-2026-earnings-report?.tsrc=rss,2026-06-26T12:08:53+00:00,2026-07-06T19:27:22+00:00,,en,MMM,3M,Industrials,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,False,1.0,
rss-b7aa36e592c65d81,Yahoo Finance RSS,"Zacks Industry Outlook 3M, Griffon, GPGI and Public Policy","3M, Griffon, GPGI and Public Policy have been highlighted in this Industry Outlook article.","3M, Griffon, GPGI and Public Policy have been highlighted in this Industry Outlook article.",https://finance.yahoo.com/markets/stocks/articles/zacks-industry-outlook-3m-griffon-084800722.html?.tsrc=rss,2026-06-26T08:48:00+00:00,2026-07-06T19:27:22+00:00,,en,MMM,3M,Industrials,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,False,1.0,
rss-e57bbec3a99ec5d7,Yahoo Finance RSS,3M's Fiber Optic Breakthrough Is Helping Power AI's Massive Buildout,"NORTHAMPTON, MA / ACCESS Newswire / June 25, 2026 /Originally published on 3M News Center Inside a modern data center, speed is everything. As artificial intelligence continues to reshape industries, the pressure on technology companies to build and ...","NORTHAMPTON, MA / ACCESS Newswire / June 25, 2026 /Originally published on 3M News Center Inside a modern data center, speed is everything. As artificial intelligence continues to reshape industries, the pressure on technology companies to build and ...",https://finance.yahoo.com/technology/ai/articles/3ms-fiber-optic-breakthrough-helping-203000235.html?.tsrc=rss,2026-06-25T20:30:00+00:00,2026-07-06T19:27:22+00:00,,en,MMM,3M,Industrials,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,False,1.0,
rss-ea0d0238cdd85315,Yahoo Finance RSS,The Bull Case For 3M (MMM) Could Change Following New Airbus A220 Insulation Supply Deal – Learn Why,"3M Company recently signed a long-term supply agreement with Airbus S.A.S. to provide advanced thermal and acoustic insulation solutions for the Airbus A220 cabin, aiming to improve passenger comfort and support aircraft operational performance. This expanded role as a key insulation supplier to a major aircraft program highlights 3M’s ability to turn its materials science expertise into specialized aerospace applications. We’ll now examine how this long-term Airbus A220 insulation deal fits...","3M Company recently signed a long-term supply agreement with Airbus S.A.S. to provide advanced thermal and acoustic insulation solutions for the Airbus A220 cabin, aiming to improve passenger comfort and support aircraft operational performance. This expanded role as a key insulation supplier to a major aircraft program highlights 3M’s ability to turn its materials science expertise into specialized aerospace applications. We’ll now examine how this long-term Airbus A220 insulation deal fits...",https://finance.yahoo.com/markets/stocks/articles/bull-case-3m-mmm-could-190847735.html?.tsrc=rss,2026-06-25T19:08:47+00:00,2026-07-06T19:27:22+00:00,,en,MMM,3M,Industrials,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,False,1.0,
rss-4d3e58b65a895d06,Yahoo Finance RSS,3M (MMM) Stock After Recent Restructuring Efforts Is The Current Price Attractive,"If you are wondering whether 3M stock is offering fair value right now, you are not alone. A closer look at its current pricing can help frame your next move. 3M last closed at US$165.91, with returns of 4.2% over 7 days, 8.8% over 30 days, 2.5% year to date and 14.4% over 1 year, as well as 120.9% over 3 years and 19.4% over 5 years. Recent attention around 3M has included ongoing coverage of its business updates and long term restructuring efforts. Many investors watch these closely for...","If you are wondering whether 3M stock is offering fair value right now, you are not alone. A closer look at its current pricing can help frame your next move. 3M last closed at US$165.91, with returns of 4.2% over 7 days, 8.8% over 30 days, 2.5% year to date and 14.4% over 1 year, as well as 120.9% over 3 years and 19.4% over 5 years. Recent attention around 3M has included ongoing coverage of its business updates and long term restructuring efforts. Many investors watch these closely for...",https://finance.yahoo.com/markets/stocks/articles/3m-mmm-stock-recent-restructuring-180852106.html?.tsrc=rss,2026-06-25T18:08:52+00:00,2026-07-06T19:27:22+00:00,,en,MMM,3M,Industrials,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,False,1.0,
rss-876fe6fe8d1c3145,Yahoo Finance RSS,Strength in Safety & Industrial Unit Drives MMM: Can the Momentum Last?,"3M gains from strong Safety & Industrial demand, lifting sales and margins, as 2026 guidance points to continued earnings growth.","3M gains from strong Safety & Industrial demand, lifting sales and margins, as 2026 guidance points to continued earnings growth.",https://finance.yahoo.com/markets/stocks/articles/strength-safety-industrial-unit-drives-174800496.html?.tsrc=rss,2026-06-25T17:48:00+00:00,2026-07-06T19:27:22+00:00,,en,MMM,3M,Industrials,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,False,1.0,
rss-226c57ad63655a9a,Yahoo Finance RSS,4 Diversified Operations Stocks to Consider on Promising Industry Trends,"The Zacks Diversified Operations industry benefits from solid momentum in the manufacturing sector, aerospace and defense markets. MMM, GFF, GPGI and PPHC are some notable stocks in the industry.","The Zacks Diversified Operations industry benefits from solid momentum in the manufacturing sector, aerospace and defense markets. MMM, GFF, GPGI and PPHC are some notable stocks in the industry.",https://finance.yahoo.com/markets/stocks/articles/4-diversified-operations-stocks-consider-145700192.html?.tsrc=rss,2026-06-25T14:57:00+00:00,2026-07-06T19:27:22+00:00,,en,MMM,3M,Industrials,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,False,1.0,
rss-adf9d333fca35e80,Yahoo Finance RSS,"A 2.86% Yield, 0.08% Fee, and 75 Stocks: Is HDV the Anti-Hype ETF?","Dividend funds pulled in $24.1 billion in the first quarter of 2026, their strongest opening quarter in four years, and a lot of that cash went looking for a boring place to hide from AI-hype exhaustion. The iShares Core High Dividend ETF (NYSEARCA:HDV) is one of them. HDV holds 75 positions, charges 0.08%, and yields ... A 2.86% Yield, 0.08% Fee, and 75 Stocks: Is HDV the Anti-Hype ETF?","Dividend funds pulled in $24.1 billion in the first quarter of 2026, their strongest opening quarter in four years, and a lot of that cash went looking for a boring place to hide from AI-hype exhaustion. The iShares Core High Dividend ETF (NYSEARCA:HDV) is one of them. HDV holds 75 positions, charges 0.08%, and yields ... A 2.86% Yield, 0.08% Fee, and 75 Stocks: Is HDV the Anti-Hype ETF?",https://247wallst.com/personal-finance/2026/07/06/a-2-86-yield-0-08-fee-and-75-stocks-is-hdv-the-anti-hype-etf/?.tsrc=rss,2026-07-06T19:05:42+00:00,2026-07-06T19:27:22+00:00,,en,XOM,ExxonMobil,Energy,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,False,1.0,
